i,k,r,t,level,marginal,lower,upper,scale
Denmark,medical,H,5,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,6,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,7,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,8,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,9,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,10,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,11,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,12,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,13,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,14,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,15,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,16,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,17,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,18,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,19,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,20,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,21,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,22,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,23,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,24,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,25,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,26,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,27,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,28,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,29,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,30,0.0,-0.0,0.0,inf,1.0
Denmark,medical,H,31,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,0,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,1,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,2,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,3,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,4,1063.0,-0.0,0.0,inf,1.0
France,food_clothing,L,5,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,6,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,7,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,8,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,9,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,10,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,11,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,12,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,13,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,14,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,15,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,16,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,17,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,18,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,19,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,20,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,21,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,22,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,23,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,24,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,25,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,26,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,27,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,28,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,29,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,30,0.0,-0.0,0.0,inf,1.0
France,food_clothing,L,31,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,0,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,1,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,2,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,3,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,4,413.0,-0.0,0.0,inf,1.0
France,food_clothing,M,5,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,6,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,7,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,8,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,9,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,10,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,11,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,12,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,13,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,14,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,15,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,16,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,17,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,18,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,19,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,20,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,21,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,22,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,23,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,24,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,25,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,26,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,27,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,28,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,29,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,30,0.0,-0.0,0.0,inf,1.0
France,food_clothing,M,31,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,0,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,1,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,2,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,3,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,4,784.0,-0.0,0.0,inf,1.0
France,food_clothing,H,5,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,6,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,7,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,8,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,9,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,10,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,11,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,12,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,13,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,14,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,15,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,16,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,17,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,18,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,19,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,20,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,21,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,22,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,23,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,24,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,25,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,26,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,27,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,28,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,29,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,30,0.0,-0.0,0.0,inf,1.0
France,food_clothing,H,31,0.0,-0.0,0.0,inf,1.0
France,housing,L,0,0.0,-0.0,0.0,inf,1.0
France,housing,L,1,0.0,-0.0,0.0,inf,1.0
France,housing,L,2,0.0,-0.0,0.0,inf,1.0
France,housing,L,3,0.0,-0.0,0.0,inf,1.0
France,housing,L,4,266.0,-0.0,0.0,inf,1.0
France,housing,L,5,0.0,-0.0,0.0,inf,1.0
France,housing,L,6,0.0,-0.0,0.0,inf,1.0
France,housing,L,7,0.0,-0.0,0.0,inf,1.0
France,housing,L,8,0.0,-0.0,0.0,inf,1.0
France,housing,L,9,0.0,-0.0,0.0,inf,1.0
France,housing,L,10,0.0,-0.0,0.0,inf,1.0
France,housing,L,11,0.0,-0.0,0.0,inf,1.0
France,housing,L,12,0.0,-0.0,0.0,inf,1.0
France,housing,L,13,0.0,-0.0,0.0,inf,1.0
France,housing,L,14,0.0,-0.0,0.0,inf,1.0
France,housing,L,15,0.0,-0.0,0.0,inf,1.0
France,housing,L,16,0.0,-0.0,0.0,inf,1.0
France,housing,L,17,0.0,-0.0,0.0,inf,1.0
France,housing,L,18,0.0,-0.0,0.0,inf,1.0
France,housing,L,19,0.0,-0.0,0.0,inf,1.0
France,housing,L,20,0.0,-0.0,0.0,inf,1.0
France,housing,L,21,0.0,-0.0,0.0,inf,1.0
France,housing,L,22,0.0,-0.0,0.0,inf,1.0
France,housing,L,23,0.0,-0.0,0.0,inf,1.0
France,housing,L,24,0.0,-0.0,0.0,inf,1.0
France,housing,L,25,0.0,-0.0,0.0,inf,1.0
France,housing,L,26,0.0,-0.0,0.0,inf,1.0
France,housing,L,27,0.0,-0.0,0.0,inf,1.0
France,housing,L,28,0.0,-0.0,0.0,inf,1.0
France,housing,L,29,0.0,-0.0,0.0,inf,1.0
France,housing,L,30,0.0,-0.0,0.0,inf,1.0
France,housing,L,31,0.0,-0.0,0.0,inf,1.0
France,housing,M,0,0.0,-0.0,0.0,inf,1.0
France,housing,M,1,0.0,-0.0,0.0,inf,1.0
France,housing,M,2,0.0,-0.0,0.0,inf,1.0
France,housing,M,3,0.0,-0.0,0.0,inf,1.0
France,housing,M,4,103.0,-0.0,0.0,inf,1.0
France,housing,M,5,0.0,-0.0,0.0,inf,1.0
France,housing,M,6,0.0,-0.0,0.0,inf,1.0
France,housing,M,7,0.0,-0.0,0.0,inf,1.0
France,housing,M,8,0.0,-0.0,0.0,inf,1.0
France,housing,M,9,0.0,-0.0,0.0,inf,1.0
France,housing,M,10,0.0,-0.0,0.0,inf,1.0
France,housing,M,11,0.0,-0.0,0.0,inf,1.0
France,housing,M,12,0.0,-0.0,0.0,inf,1.0
France,housing,M,13,0.0,-0.0,0.0,inf,1.0
France,housing,M,14,0.0,-0.0,0.0,inf,1.0
France,housing,M,15,0.0,-0.0,0.0,inf,1.0
France,housing,M,16,0.0,-0.0,0.0,inf,1.0
France,housing,M,17,0.0,-0.0,0.0,inf,1.0
France,housing,M,18,0.0,-0.0,0.0,inf,1.0
France,housing,M,19,0.0,-0.0,0.0,inf,1.0
France,housing,M,20,0.0,-0.0,0.0,inf,1.0
France,housing,M,21,0.0,-0.0,0.0,inf,1.0
France,housing,M,22,0.0,-0.0,0.0,inf,1.0
France,housing,M,23,0.0,-0.0,0.0,inf,1.0
France,housing,M,24,0.0,-0.0,0.0,inf,1.0
France,housing,M,25,0.0,-0.0,0.0,inf,1.0
France,housing,M,26,0.0,-0.0,0.0,inf,1.0
France,housing,M,27,0.0,-0.0,0.0,inf,1.0
France,housing,M,28,0.0,-0.0,0.0,inf,1.0
France,housing,M,29,0.0,-0.0,0.0,inf,1.0
France,housing,M,30,0.0,-0.0,0.0,inf,1.0
France,housing,M,31,0.0,-0.0,0.0,inf,1.0
France,housing,H,0,0.0,-0.0,0.0,inf,1.0
France,housing,H,1,0.0,-0.0,0.0,inf,1.0
France,housing,H,2,0.0,-0.0,0.0,inf,1.0
France,housing,H,3,0.0,-0.0,0.0,inf,1.0
France,housing,H,4,196.0,-0.0,0.0,inf,1.0
France,housing,H,5,0.0,-0.0,0.0,inf,1.0
France,housing,H,6,0.0,-0.0,0.0,inf,1.0
France,housing,H,7,0.0,-0.0,0.0,inf,1.0
France,housing,H,8,0.0,-0.0,0.0,inf,1.0
France,housing,H,9,0.0,-0.0,0.0,inf,1.0
France,housing,H,10,0.0,-0.0,0.0,inf,1.0
France,housing,H,11,0.0,-0.0,0.0,inf,1.0
France,housing,H,12,0.0,-0.0,0.0,inf,1.0
France,housing,H,13,0.0,-0.0,0.0,inf,1.0
France,housing,H,14,0.0,-0.0,0.0,inf,1.0
France,housing,H,15,0.0,-0.0,0.0,inf,1.0
France,housing,H,16,0.0,-0.0,0.0,inf,1.0
France,housing,H,17,0.0,-0.0,0.0,inf,1.0
France,housing,H,18,0.0,-0.0,0.0,inf,1.0
France,housing,H,19,0.0,-0.0,0.0,inf,1.0
France,housing,H,20,0.0,-0.0,0.0,inf,1.0
France,housing,H,21,0.0,-0.0,0.0,inf,1.0
France,housing,H,22,0.0,-0.0,0.0,inf,1.0
France,housing,H,23,0.0,-0.0,0.0,inf,1.0
France,housing,H,24,0.0,-0.0,0.0,inf,1.0
France,housing,H,25,0.0,-0.0,0.0,inf,1.0
France,housing,H,26,0.0,-0.0,0.0,inf,1.0
France,housing,H,27,0.0,-0.0,0.0,inf,1.0
France,housing,H,28,0.0,-0.0,0.0,inf,1.0
France,housing,H,29,0.0,-0.0,0.0,inf,1.0
France,housing,H,30,0.0,-0.0,0.0,inf,1.0
France,housing,H,31,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,0,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,1,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,2,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,3,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,4,531.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,5,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,6,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,7,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,8,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,9,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,10,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,11,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,12,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,13,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,14,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,15,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,16,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,17,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,18,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,19,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,20,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,21,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,22,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,23,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,24,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,25,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,26,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,27,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,28,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,29,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,30,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,L,31,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,0,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,1,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,2,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,3,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,4,207.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,5,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,6,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,7,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,8,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,9,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,10,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,11,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,12,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,13,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,14,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,15,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,16,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,17,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,18,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,19,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,20,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,21,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,22,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,23,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,24,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,25,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,26,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,27,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,28,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,29,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,30,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,M,31,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,0,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,1,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,2,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,3,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,4,392.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,5,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,6,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,7,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,8,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,9,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,10,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,11,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,12,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,13,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,14,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,15,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,16,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,17,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,18,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,19,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,20,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,21,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,22,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,23,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,24,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,25,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,26,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,27,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,28,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,29,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,30,0.0,-0.0,0.0,inf,1.0
France,nonfood_items_clothing,H,31,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,0,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,1,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,2,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,3,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,4,531.0,-0.0,0.0,inf,1.0
France,info_legal,L,5,731.0,-0.0,0.0,inf,1.0
France,info_legal,L,6,534.0,-0.0,0.0,inf,1.0
France,info_legal,L,7,422.0,-0.0,0.0,inf,1.0
France,info_legal,L,8,328.0,-0.0,0.0,inf,1.0
France,info_legal,L,9,325.0,-0.0,0.0,inf,1.0
France,info_legal,L,10,257.0,-0.0,0.0,inf,1.0
France,info_legal,L,11,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,12,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,13,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,14,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,15,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,16,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,17,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,18,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,19,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,20,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,21,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,22,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,23,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,24,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,25,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,26,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,27,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,28,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,29,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,30,0.0,-0.0,0.0,inf,1.0
France,info_legal,L,31,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,0,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,1,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,2,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,3,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,4,207.0,-0.0,0.0,inf,1.0
France,info_legal,M,5,312.0,-0.0,0.0,inf,1.0
France,info_legal,M,6,83.99999999999989,-0.0,0.0,inf,1.0
France,info_legal,M,7,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,8,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,9,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,10,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,11,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,12,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,13,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,14,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,15,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,16,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,17,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,18,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,19,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,20,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,21,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,22,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,23,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,24,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,25,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,26,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,27,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,28,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,29,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,30,0.0,-0.0,0.0,inf,1.0
France,info_legal,M,31,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,0,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,1,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,2,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,3,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,4,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,5,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,6,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,7,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,8,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,9,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,10,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,11,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,12,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,13,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,14,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,15,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,16,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,17,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,18,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,19,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,20,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,21,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,22,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,23,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,24,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,25,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,26,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,27,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,28,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,29,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,30,0.0,-0.0,0.0,inf,1.0
France,info_legal,H,31,0.0,-0.0,0.0,inf,1.0
France,medical,L,0,0.0,-0.0,0.0,inf,1.0
France,medical,L,1,0.0,-0.0,0.0,inf,1.0
France,medical,L,2,0.0,-0.0,0.0,inf,1.0
France,medical,L,3,0.0,-0.0,0.0,inf,1.0
France,medical,L,4,0.0,-0.0,0.0,inf,1.0
France,medical,L,5,0.0,-0.0,0.0,inf,1.0
France,medical,L,6,0.0,-0.0,0.0,inf,1.0
France,medical,L,7,0.0,-0.0,0.0,inf,1.0
France,medical,L,8,0.0,-0.0,0.0,inf,1.0
France,medical,L,9,0.0,-0.0,0.0,inf,1.0
France,medical,L,10,0.0,-0.0,0.0,inf,1.0
France,medical,L,11,0.0,-0.0,0.0,inf,1.0
France,medical,L,12,0.0,-0.0,0.0,inf,1.0
France,medical,L,13,0.0,-0.0,0.0,inf,1.0
France,medical,L,14,0.0,-0.0,0.0,inf,1.0
France,medical,L,15,0.0,-0.0,0.0,inf,1.0
France,medical,L,16,0.0,-0.0,0.0,inf,1.0
France,medical,L,17,0.0,-0.0,0.0,inf,1.0
France,medical,L,18,0.0,-0.0,0.0,inf,1.0
France,medical,L,19,0.0,-0.0,0.0,inf,1.0
France,medical,L,20,0.0,-0.0,0.0,inf,1.0
France,medical,L,21,0.0,-0.0,0.0,inf,1.0
France,medical,L,22,0.0,-0.0,0.0,inf,1.0
France,medical,L,23,0.0,-0.0,0.0,inf,1.0
