i,j,s,t,level,marginal,lower,upper,scale
Austria,Poland,info_legal,30,0.0,200.0,0.0,inf,1.0
Austria,Poland,info_legal,31,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,0,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,1,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,2,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,3,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,4,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,5,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,6,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,7,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,8,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,9,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,10,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,11,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,12,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,13,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,14,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,15,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,16,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,17,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,18,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,19,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,20,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,21,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,22,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,23,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,24,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,25,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,26,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,27,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,28,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,29,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,30,0.0,200.0,0.0,inf,1.0
Austria,Poland,medical,31,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,0,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,1,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,2,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,3,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,4,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,5,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,6,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,7,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,8,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,9,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,10,1.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,11,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,12,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,13,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,14,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,15,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,16,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,17,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,18,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,19,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,20,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,21,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,22,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,23,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,24,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,25,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,26,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,27,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,28,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,29,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,30,0.0,200.0,0.0,inf,1.0
Austria,Romania,info_legal,31,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,0,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,1,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,2,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,3,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,4,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,5,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,6,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,7,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,8,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,9,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,10,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,11,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,12,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,13,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,14,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,15,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,16,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,17,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,18,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,19,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,20,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,21,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,22,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,23,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,24,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,25,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,26,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,27,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,28,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,29,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,30,0.0,200.0,0.0,inf,1.0
Austria,Romania,medical,31,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,0,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,1,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,2,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,3,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,4,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,5,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,6,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,7,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,8,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,9,1.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,10,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,11,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,12,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,13,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,14,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,15,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,16,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,17,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,18,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,19,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,20,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,21,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,22,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,23,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,24,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,25,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,26,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,27,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,28,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,29,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,30,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,info_legal,31,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,0,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,1,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,2,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,3,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,4,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,5,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,6,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,7,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,8,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,9,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,10,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,11,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,12,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,13,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,14,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,15,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,16,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,17,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,18,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,19,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,20,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,21,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,22,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,23,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,24,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,25,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,26,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,27,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,28,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,29,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,30,0.0,200.0,0.0,inf,1.0
Austria,Slovakia,medical,31,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,0,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,1,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,2,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,3,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,4,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,5,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,6,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,7,1.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,8,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,9,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,10,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,11,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,12,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,13,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,14,1.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,15,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,16,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,17,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,18,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,19,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,20,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,21,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,22,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,23,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,24,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,25,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,26,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,27,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,28,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,29,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,30,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,info_legal,31,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,0,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,1,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,2,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,3,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,4,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,5,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,6,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,7,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,8,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,9,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,10,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,11,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,12,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,13,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,14,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,15,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,16,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,17,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,18,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,19,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,20,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,21,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,22,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,23,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,24,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,25,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,26,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,27,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,28,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,29,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,30,0.0,200.0,0.0,inf,1.0
Austria,Switzerland,medical,31,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,0,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,1,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,2,2.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,3,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,4,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,5,2.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,6,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,7,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,8,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,9,1.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,10,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,11,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,12,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,13,1.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,14,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,15,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,16,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,17,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,18,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,19,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,20,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,21,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,22,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,23,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,24,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,25,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,26,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,27,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,28,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,29,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,30,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,info_legal,31,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,0,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,1,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,2,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,3,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,4,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,5,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,6,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,7,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,8,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,9,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,10,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,11,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,12,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,13,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,14,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,15,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,16,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,17,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,18,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,19,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,20,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,21,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,22,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,23,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,24,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,25,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,26,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,27,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,28,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,29,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,30,0.0,200.0,0.0,inf,1.0
Austria,Ukraine,medical,31,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,0,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,1,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,2,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,3,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,4,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,5,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,6,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,7,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,8,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,9,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,10,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,11,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,12,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,13,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,14,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,15,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,16,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,17,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,18,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,19,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,20,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,21,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,22,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,23,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,24,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,25,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,26,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,27,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,28,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,29,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,30,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,info_legal,31,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,0,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,1,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,2,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,3,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,4,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,5,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,6,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,7,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,8,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,9,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,10,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,11,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,12,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,13,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,14,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,15,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,16,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,17,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,18,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,19,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,20,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,21,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,22,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,23,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,24,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,25,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,26,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,27,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,28,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,29,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,30,0.0,200.0,0.0,inf,1.0
Austria,UnitedState,medical,31,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,0,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,1,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,2,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,3,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,4,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,5,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,6,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,7,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,8,1.0000000000001816,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,9,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,10,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,11,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,12,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,13,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,14,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,15,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,16,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,17,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,18,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,19,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,20,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,21,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,22,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,23,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,24,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,25,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,26,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,27,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,28,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,29,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,30,0.0,200.0,0.0,inf,1.0
Belgium,Austria,info_legal,31,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,0,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,1,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,2,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,3,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,4,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,5,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,6,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,7,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,8,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,9,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,10,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,11,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,12,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,13,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,14,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,15,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,16,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,17,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,18,0.0,200.0,0.0,inf,1.0
Belgium,Austria,medical,19,0.0,200.0,0.0,inf,1.0
