i,s,r,a,t,level,marginal,lower,upper,scale
Germany,info_legal,H,3,16,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,17,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,18,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,19,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,20,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,21,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,22,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,23,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,24,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,25,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,26,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,27,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,28,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,29,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,30,0.0,-0.0,0.0,inf,1.0
Germany,info_legal,H,3,31,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,1,2635.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,2,1520.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,3,1159.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,4,798.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,5,767.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,6,750.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,7,508.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,8,525.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,9,456.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,10,444.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,11,456.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,12,339.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,13,346.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,14,276.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,15,310.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,16,309.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,17,302.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,18,270.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,19,246.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,20,240.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,21,205.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,22,183.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,23,228.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,24,230.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,25,247.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,26,232.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,27,232.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,28,210.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,29,60.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,30,15.0,-0.0,0.0,inf,1.0
Germany,medical,L,1,31,1.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,1,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,2,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,3,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,4,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,5,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,6,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,7,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,8,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,9,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,10,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,11,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,12,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,13,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,14,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,15,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,16,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,17,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,18,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,19,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,20,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,21,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,22,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,23,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,24,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,25,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,26,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,27,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,28,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,29,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,30,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,2,31,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,1,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,2,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,3,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,4,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,5,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,6,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,7,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,8,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,9,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,10,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,11,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,12,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,13,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,14,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,15,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,16,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,17,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,18,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,19,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,20,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,21,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,22,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,23,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,24,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,25,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,26,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,27,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,28,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,29,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,30,0.0,-0.0,0.0,inf,1.0
Germany,medical,L,3,31,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,1,1438.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,2,996.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,3,794.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,4,615.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,5,576.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,6,591.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,7,417.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,8,348.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,9,332.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,10,311.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,11,309.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,12,277.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,13,255.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,14,212.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,15,236.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,16,272.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,17,288.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,18,265.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,19,218.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,20,231.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,21,190.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,22,181.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,23,230.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,24,204.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,25,202.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,26,203.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,27,177.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,28,176.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,29,64.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,30,50.0,-0.0,0.0,inf,1.0
Germany,medical,M,1,31,5.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,1,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,2,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,3,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,4,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,5,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,6,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,7,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,8,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,9,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,10,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,11,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,12,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,13,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,14,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,15,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,16,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,17,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,18,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,19,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,20,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,21,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,22,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,23,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,24,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,25,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,26,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,27,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,28,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,29,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,30,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,2,31,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,1,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,2,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,3,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,4,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,5,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,6,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,7,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,8,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,9,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,10,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,11,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,12,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,13,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,14,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,15,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,16,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,17,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,18,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,19,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,20,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,21,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,22,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,23,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,24,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,25,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,26,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,27,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,28,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,29,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,30,0.0,-0.0,0.0,inf,1.0
Germany,medical,M,3,31,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,1,5228.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,2,4204.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,3,4202.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,4,3414.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,5,3330.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,6,3255.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,7,2398.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,8,2338.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,9,2216.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,10,2188.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,11,1888.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,12,1643.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,13,1546.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,14,1373.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,15,1455.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,16,1778.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,17,1904.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,18,1730.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,19,1482.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,20,1480.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,21,1483.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,22,1494.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,23,1763.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,24,1366.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,25,1492.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,26,1400.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,27,1329.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,28,1250.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,29,431.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,30,252.0,-0.0,0.0,inf,1.0
Germany,medical,H,1,31,31.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,1,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,2,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,3,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,4,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,5,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,6,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,7,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,8,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,9,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,10,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,11,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,12,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,13,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,14,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,15,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,16,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,17,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,18,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,19,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,20,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,21,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,22,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,23,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,24,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,25,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,26,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,27,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,28,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,29,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,30,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,2,31,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,0,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,1,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,2,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,3,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,4,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,5,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,6,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,7,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,8,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,9,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,10,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,11,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,12,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,13,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,14,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,15,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,16,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,17,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,18,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,19,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,20,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,21,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,22,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,23,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,24,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,25,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,26,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,27,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,28,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,29,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,30,0.0,-0.0,0.0,inf,1.0
Germany,medical,H,3,31,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,0,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,1,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,2,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,3,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,4,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,5,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,6,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,7,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,8,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,9,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,10,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,11,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,12,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,13,9.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,14,7.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,15,5.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,16,11.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,17,9.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,18,33.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,19,50.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,20,30.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,21,37.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,22,55.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,23,74.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,24,43.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,25,37.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,26,44.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,27,46.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,28,102.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,29,13.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,30,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,1,31,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,0,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,1,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,2,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,3,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,4,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,5,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,6,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,7,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,8,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,9,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,10,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,11,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,12,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,13,5.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,14,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,15,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,16,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,17,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,18,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,19,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,20,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,21,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,22,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,23,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,24,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,25,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,26,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,27,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,28,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,29,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,30,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,2,31,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,0,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,1,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,2,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,3,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,4,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,5,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,6,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,7,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,8,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,9,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,10,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,11,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,12,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,13,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,14,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,15,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,16,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,17,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,18,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,19,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,20,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,21,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,22,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,23,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,24,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,25,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,26,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,27,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,28,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,29,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,30,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,L,3,31,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,0,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,1,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,2,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,3,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,4,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,5,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,6,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,7,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,8,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,9,0.0,-0.0,0.0,inf,1.0
Hungry,info_legal,M,1,10,0.0,-0.0,0.0,inf,1.0
